timestamp_sec,avg_ear,is_blinking_frame,blink_count_total,blink_rate_bps
2.091,0.2591,0,0,0.0000
2.106,0.2516,0,0,0.0000
2.121,0.2505,0,0,0.0000
2.137,0.2552,0,0,0.0000
2.153,0.2575,0,0,0.0000
2.172,0.2557,0,0,0.0000
2.187,0.2632,0,0,0.0000
2.231,0.2539,0,0,0.0000
2.247,0.2481,0,0,0.0000
2.263,0.2580,0,0,0.0000
2.279,0.2656,0,0,0.0000
2.295,0.2721,0,0,0.0000
2.311,0.2597,0,0,0.0000
2.327,0.2573,0,0,0.0000
2.343,0.2559,0,0,0.0000
2.358,0.2632,0,0,0.0000
2.374,0.2630,0,0,0.0000
2.390,0.2734,0,0,0.0000
2.406,0.2745,0,0,0.0000
2.422,0.2735,0,0,0.0000
2.438,0.2733,0,0,0.0000
2.453,0.2767,0,0,0.0000
2.468,0.2741,0,0,0.0000
2.484,0.2757,0,0,0.0000
2.498,0.2712,0,0,0.0000
2.514,0.2676,0,0,0.0000
2.529,0.2725,0,0,0.0000
2.545,0.2741,0,0,0.0000
2.560,0.2700,0,0,0.0000
2.575,0.2705,0,0,0.0000
2.590,0.2701,0,0,0.0000
2.605,0.2707,0,0,0.0000
2.622,0.2722,0,0,0.0000
2.638,0.2715,0,0,0.0000
2.655,0.2704,0,0,0.0000
2.670,0.2735,0,0,0.0000
2.685,0.2797,0,0,0.0000
2.700,0.2759,0,0,0.0000
2.716,0.2815,0,0,0.0000
2.731,0.2839,0,0,0.0000
2.747,0.2861,0,0,0.0000
2.763,0.2816,0,0,0.0000
2.779,0.2815,0,0,0.0000
2.794,0.2240,0,0,0.0000
2.810,0.0441,1,0,0.0000
2.825,0.0427,1,0,0.0000
2.840,0.0665,1,0,0.0000
2.855,0.0965,1,0,0.0000
2.872,0.1660,1,0,0.0000
2.887,0.2183,1,0,0.0000
2.903,0.2262,0,1,0.3445
2.918,0.2345,0,1,0.3427
2.934,0.2366,0,1,0.3409
2.950,0.2401,0,1,0.3390
2.965,0.2459,0,1,0.3372
2.982,0.2439,0,1,0.3353
2.999,0.2475,0,1,0.3334
3.015,0.2473,0,1,0.3317
3.031,0.2449,0,1,0.3299
3.046,0.2413,0,1,0.3283
3.061,0.2407,0,1,0.3267
3.077,0.2421,0,1,0.3250
3.093,0.2446,0,1,0.3234
3.109,0.2449,0,1,0.3216
3.124,0.2402,0,1,0.3201
3.139,0.2460,0,1,0.3185
3.155,0.2451,0,1,0.3170
3.171,0.2474,0,1,0.3154
3.186,0.2452,0,1,0.3138
3.202,0.2478,0,1,0.3123
3.220,0.2462,0,1,0.3105
3.237,0.2478,0,1,0.3090
3.254,0.2465,0,1,0.3073
3.270,0.2466,0,1,0.3058
3.286,0.2491,0,1,0.3044
3.303,0.2510,0,1,0.3028
3.320,0.2480,0,1,0.3012
3.336,0.2482,0,1,0.2997
3.354,0.2454,0,1,0.2981
3.370,0.2441,0,1,0.2967
3.387,0.2451,0,1,0.2952
3.405,0.2448,0,1,0.2936
3.422,0.2423,0,1,0.2922
3.439,0.2692,0,1,0.2908
3.455,0.2991,0,1,0.2894
3.472,0.3000,0,1,0.2880
3.489,0.3092,0,1,0.2866
3.505,0.3145,0,1,0.2853
3.521,0.3146,0,1,0.2840
3.537,0.3145,0,1,0.2827
3.554,0.3143,0,1,0.2814
3.570,0.3129,0,1,0.2801
3.587,0.3131,0,1,0.2788
3.604,0.3106,0,1,0.2775
3.620,0.3095,0,1,0.2762
3.636,0.3118,0,1,0.2751
3.651,0.3148,0,1,0.2739
3.667,0.3151,0,1,0.2727
3.682,0.3221,0,1,0.2716
3.699,0.3161,0,1,0.2703
3.715,0.3131,0,1,0.2692
3.731,0.3118,0,1,0.2680
3.748,0.3173,0,1,0.2668
3.764,0.3188,0,1,0.2657
3.780,0.3211,0,1,0.2645
3.797,0.3230,0,1,0.2634
3.812,0.3183,0,1,0.2624
3.827,0.3145,0,1,0.2613
3.843,0.3176,0,1,0.2602
3.859,0.3157,0,1,0.2591
3.875,0.3163,0,1,0.2581
3.890,0.3102,0,1,0.2571
3.906,0.3139,0,1,0.2560
3.922,0.3073,0,1,0.2550
3.937,0.3066,0,1,0.2540
3.952,0.3044,0,1,0.2530
3.967,0.3006,0,1,0.2521
3.982,0.3021,0,1,0.2511
3.997,0.3120,0,1,0.2502
4.014,0.3071,0,1,0.2491
4.028,0.3115,0,1,0.2482
4.043,0.3093,0,1,0.2474
4.058,0.3144,0,1,0.2464
4.073,0.3133,0,1,0.2455
4.090,0.3117,0,1,0.2445
4.106,0.3120,0,1,0.2436
4.121,0.3104,0,1,0.2426
4.138,0.3162,0,1,0.2417
4.153,0.3185,0,1,0.2408
4.168,0.2748,0,1,0.2399
4.183,0.1851,1,1,0.2391
4.200,0.1747,1,1,0.2381
4.216,0.1832,1,1,0.2372
4.232,0.2008,1,1,0.2363
4.247,0.2220,0,2,0.4709
4.263,0.2340,0,2,0.4691
4.279,0.2515,0,2,0.4674
4.296,0.2592,0,2,0.4656
4.311,0.2647,0,2,0.4639
4.327,0.2794,0,2,0.4622
4.342,0.2718,0,2,0.4606
4.357,0.2775,0,2,0.4590
4.373,0.2817,0,2,0.4573
4.389,0.2810,0,2,0.4557
4.404,0.2868,0,2,0.4541
4.421,0.2904,0,2,0.4524
4.436,0.2920,0,2,0.4508
4.452,0.2912,0,2,0.4493
4.466,0.2935,0,2,0.4478
4.483,0.2862,0,2,0.4461
4.499,0.2885,0,2,0.4445
4.516,0.2848,0,2,0.4429
4.531,0.2889,0,2,0.4414
4.547,0.2874,0,2,0.4399
4.563,0.2831,0,2,0.4383
4.578,0.2864,0,2,0.4369
4.593,0.2891,0,2,0.4354
4.609,0.2987,0,2,0.4339
4.626,0.2987,0,2,0.4324
4.641,0.2959,0,2,0.4309
4.657,0.2954,0,2,0.4295
4.672,0.2971,0,2,0.4281
4.688,0.3002,0,2,0.4267
4.705,0.3048,0,2,0.4251
4.719,0.3006,0,2,0.4238
4.734,0.2978,0,2,0.4224
4.751,0.2980,0,2,0.4210
4.767,0.3043,0,2,0.4195
4.783,0.3090,0,2,0.4182
4.798,0.3055,0,2,0.4168
4.813,0.3082,0,2,0.4155
4.829,0.3039,0,2,0.4142
4.845,0.3092,0,2,0.4128
4.860,0.3202,0,2,0.4115
4.875,0.3156,0,2,0.4102
4.890,0.3191,0,2,0.4090
4.905,0.3192,0,2,0.4077
4.922,0.3174,0,2,0.4064
4.937,0.3152,0,2,0.4051
4.953,0.3082,0,2,0.4038
4.968,0.3100,0,2,0.4026
4.984,0.3051,0,2,0.4013
5.000,0.3060,0,2,0.4000
5.015,0.3042,0,2,0.3988
5.030,0.3016,0,2,0.3976
5.046,0.3060,0,2,0.3964
5.061,0.3052,0,2,0.3952
5.077,0.3031,0,2,0.3940
5.093,0.3029,0,2,0.3927
5.108,0.3002,0,2,0.3915
5.123,0.3028,0,2,0.3904
5.139,0.3043,0,2,0.3892
5.155,0.3049,0,2,0.3880
5.170,0.3062,0,2,0.3868
5.186,0.3074,0,2,0.3856
5.202,0.3005,0,2,0.3845
5.220,0.3027,0,2,0.3831
5.237,0.3049,0,2,0.3819
5.252,0.3015,0,2,0.3808
5.267,0.2994,0,2,0.3798
5.282,0.3009,0,2,0.3787
5.298,0.3027,0,2,0.3775
5.313,0.3068,0,2,0.3764
5.329,0.3063,0,2,0.3753
5.345,0.3062,0,2,0.3742
5.361,0.3080,0,2,0.3731
5.376,0.3091,0,2,0.3720
5.392,0.3018,0,2,0.3709
5.408,0.3053,0,2,0.3698
5.423,0.3082,0,2,0.3688
5.439,0.3126,0,2,0.3677
5.454,0.3082,0,2,0.3667
5.470,0.3122,0,2,0.3657
5.486,0.3099,0,2,0.3646
5.501,0.3138,0,2,0.3636
5.516,0.3063,0,2,0.3626
5.531,0.3104,0,2,0.3616
5.548,0.3130,0,2,0.3605
5.564,0.3138,0,2,0.3595
5.578,0.2941,0,2,0.3585
5.594,0.2017,1,2,0.3575
5.610,0.1419,1,2,0.3565
5.628,0.1200,1,2,0.3554
5.643,0.1989,1,2,0.3544
5.659,0.2138,1,2,0.3534
5.675,0.2451,0,3,0.5286
5.691,0.2583,0,3,0.5272
5.706,0.2721,0,3,0.5258
5.722,0.2771,0,3,0.5243
5.738,0.2824,0,3,0.5229
5.753,0.2866,0,3,0.5214
5.768,0.2866,0,3,0.5201
5.785,0.2889,0,3,0.5186
5.800,0.2894,0,3,0.5173
5.815,0.2895,0,3,0.5159
5.831,0.2919,0,3,0.5145
5.847,0.2856,0,3,0.5131
5.862,0.2871,0,3,0.5118
5.878,0.2878,0,3,0.5104
5.895,0.2884,0,3,0.5089
5.911,0.2906,0,3,0.5076
5.927,0.2894,0,3,0.5062
5.943,0.2915,0,3,0.5048
5.958,0.2885,0,3,0.5035
5.974,0.2906,0,3,0.5022
5.989,0.2899,0,3,0.5009
6.005,0.2917,0,3,0.4996
6.021,0.2924,0,3,0.4983
6.036,0.2933,0,3,0.4970
6.051,0.2921,0,3,0.4958
6.068,0.2886,0,3,0.4944
6.084,0.2908,0,3,0.4931
6.098,0.2959,0,3,0.4919
6.114,0.2938,0,3,0.4907
6.129,0.2944,0,3,0.4894
6.145,0.2903,0,3,0.4882
6.161,0.2931,0,3,0.4870
6.178,0.2932,0,3,0.4856
6.193,0.2912,0,3,0.4844
6.210,0.2948,0,3,0.4831
8.372,0.2930,0,3,0.3583
8.388,0.2944,0,3,0.3577
8.403,0.2909,0,3,0.3570
8.419,0.2921,0,3,0.3563
8.434,0.2940,0,3,0.3557
8.450,0.2958,0,3,0.3550
8.466,0.2961,0,3,0.3544
8.482,0.2978,0,3,0.3537
8.496,0.2938,0,3,0.3531
8.511,0.2931,0,3,0.3525
8.527,0.2946,0,3,0.3518
8.542,0.2943,0,3,0.3512
8.558,0.2915,0,3,0.3505
8.574,0.2925,0,3,0.3499
8.590,0.2978,0,3,0.3493
8.605,0.2979,0,3,0.3487
8.619,0.3005,0,3,0.3481
8.634,0.2979,0,3,0.3474
8.650,0.2982,0,3,0.3468
8.666,0.2965,0,3,0.3462
8.680,0.2945,0,3,0.3456
8.695,0.2872,0,3,0.3450
8.711,0.2920,0,3,0.3444
8.726,0.3037,0,3,0.3438
8.742,0.3020,0,3,0.3432
8.757,0.2996,0,3,0.3426
8.772,0.2998,0,3,0.3420
8.787,0.2949,0,3,0.3414
8.802,0.2966,0,3,0.3408
8.818,0.2972,0,3,0.3402
8.833,0.2947,0,3,0.3396
8.848,0.2951,0,3,0.3391
8.864,0.2973,0,3,0.3385
8.881,0.2956,0,3,0.3378
8.896,0.2996,0,3,0.3372
8.911,0.2979,0,3,0.3366
8.927,0.3012,0,3,0.3361
8.942,0.3052,0,3,0.3355
8.958,0.3008,0,3,0.3349
8.973,0.2985,0,3,0.3343
8.988,0.2978,0,3,0.3338
9.004,0.2937,0,3,0.3332
9.018,0.2992,0,3,0.3327
9.033,0.2998,0,3,0.3321
9.049,0.2990,0,3,0.3315
9.064,0.3001,0,3,0.3310
9.079,0.2981,0,3,0.3304
9.096,0.2977,0,3,0.3298
9.111,0.3026,0,3,0.3293
9.127,0.2992,0,3,0.3287
9.143,0.2966,0,3,0.3281
9.158,0.2979,0,3,0.3276
9.173,0.3060,0,3,0.3271
9.187,0.3062,0,3,0.3265
9.203,0.3000,0,3,0.3260
9.218,0.3013,0,3,0.3254
9.234,0.3020,0,3,0.3249
9.249,0.2977,0,3,0.3244
9.264,0.3003,0,3,0.3238
9.280,0.2996,0,3,0.3233
9.295,0.3008,0,3,0.3228
9.310,0.2997,0,3,0.3222
9.326,0.2987,0,3,0.3217
9.341,0.2987,0,3,0.3212
9.357,0.2972,0,3,0.3206
9.373,0.2978,0,3,0.3201
9.388,0.2957,0,3,0.3195
9.404,0.2974,0,3,0.3190
9.419,0.2976,0,3,0.3185
9.434,0.2979,0,3,0.3180
9.449,0.2927,0,3,0.3175
9.466,0.2996,0,3,0.3169
9.482,0.2936,0,3,0.3164
9.498,0.2962,0,3,0.3159
9.513,0.2964,0,3,0.3154
9.528,0.2940,0,3,0.3148
9.545,0.2954,0,3,0.3143
9.561,0.2950,0,3,0.3138
9.577,0.3008,0,3,0.3132
9.592,0.3030,0,3,0.3128
9.608,0.2996,0,3,0.3122
9.624,0.2979,0,3,0.3117
9.640,0.2978,0,3,0.3112
9.655,0.3028,0,3,0.3107
9.671,0.3062,0,3,0.3102
9.685,0.3062,0,3,0.3097
9.702,0.3094,0,3,0.3092
9.717,0.3033,0,3,0.3087
9.733,0.3030,0,3,0.3082
9.749,0.2991,0,3,0.3077
9.764,0.3031,0,3,0.3072
9.781,0.2495,0,3,0.3067
9.797,0.1053,1,3,0.3062
9.813,0.1285,1,3,0.3057
9.829,0.1232,1,3,0.3052
9.844,0.1745,1,3,0.3048
9.860,0.2102,1,3,0.3043
9.874,0.2420,0,4,0.4051
9.891,0.2376,0,4,0.4044
9.906,0.2478,0,4,0.4038
9.922,0.2582,0,4,0.4032
9.938,0.2727,0,4,0.4025
9.954,0.2762,0,4,0.4018
9.969,0.2785,0,4,0.4012
9.984,0.2771,0,4,0.4006
9.999,0.2792,0,4,0.4000
10.015,0.2811,0,4,0.3994
10.030,0.2839,0,4,0.3988
10.045,0.2853,0,4,0.3982
10.060,0.2833,0,4,0.3976
10.076,0.2825,0,4,0.3970
10.091,0.2826,0,4,0.3964
10.106,0.2808,0,4,0.3958
10.123,0.2794,0,4,0.3951
10.139,0.2778,0,4,0.3945
10.155,0.2798,0,4,0.3939
10.171,0.2816,0,4,0.3933
10.186,0.2837,0,4,0.3927
10.202,0.2833,0,4,0.3921
10.217,0.2821,0,4,0.3915
10.232,0.2825,0,4,0.3909
10.248,0.2835,0,4,0.3903
10.264,0.2843,0,4,0.3897
10.280,0.2845,0,4,0.3891
10.295,0.2863,0,4,0.3885
10.311,0.2842,0,4,0.3879
10.326,0.2859,0,4,0.3874
10.342,0.2847,0,4,0.3868
10.357,0.2811,0,4,0.3862
10.373,0.2895,0,4,0.3856
10.388,0.2879,0,4,0.3851
10.404,0.2919,0,4,0.3845
10.419,0.2877,0,4,0.3839
10.435,0.2887,0,4,0.3833
10.450,0.2863,0,4,0.3828
10.465,0.2865,0,4,0.3822
10.480,0.2856,0,4,0.3817
10.496,0.2894,0,4,0.3811
10.512,0.2881,0,4,0.3805
10.528,0.2898,0,4,0.3799
10.544,0.2877,0,4,0.3794
10.560,0.2879,0,4,0.3788
10.576,0.2882,0,4,0.3782
10.591,0.2881,0,4,0.3777
10.607,0.2875,0,4,0.3771
10.622,0.2875,0,4,0.3766
10.638,0.2885,0,4,0.3760
10.654,0.2876,0,4,0.3754
10.668,0.2921,0,4,0.3749
10.684,0.2902,0,4,0.3744
10.702,0.2939,0,4,0.3738
10.718,0.2923,0,4,0.3732
10.733,0.2949,0,4,0.3727
10.749,0.2974,0,4,0.3721
10.764,0.2940,0,4,0.3716
10.780,0.2962,0,4,0.3711
10.795,0.2932,0,4,0.3705
10.811,0.2973,0,4,0.3700
10.827,0.2924,0,4,0.3694
10.843,0.2907,0,4,0.3689
10.859,0.2915,0,4,0.3684
10.874,0.2909,0,4,0.3679
10.889,0.2967,0,4,0.3673
10.904,0.3016,0,4,0.3668
10.921,0.2970,0,4,0.3663
10.936,0.2977,0,4,0.3658
10.951,0.2999,0,4,0.3653
10.966,0.3009,0,4,0.3647
10.983,0.2995,0,4,0.3642
10.998,0.2979,0,4,0.3637
11.013,0.3011,0,4,0.3632
11.029,0.2963,0,4,0.3627
11.045,0.2679,0,4,0.3622
11.060,0.2710,0,4,0.3617
11.075,0.2660,0,4,0.3612
11.090,0.2563,0,4,0.3607
11.106,0.2575,0,4,0.3602
11.121,0.2588,0,4,0.3597
11.137,0.2532,0,4,0.3592
11.153,0.2548,0,4,0.3587
11.168,0.2534,0,4,0.3582
11.185,0.2542,0,4,0.3576
11.200,0.2565,0,4,0.3571
